,site_number,RAAD_type_number,RAAD_form,origin,contents,southampton_type_number,frequency,origin_h1,origin_h2,raad_type_start_date,raad_type_end_date,site_name_modern,site_name_ancient,modern_country,roman_province,pleiades,dare,vici,lat,long,major_site_type,minor_site_type,site_start_date,site_end_date,quantification_method,quantification_abbreviation,total_assemblage_size,reference
602,15,135,dressel 2-4,italy,wine,78,29,italy,,-70.0,200.0,biesheim,argentovaria?,france,germania superior,108755.0,,,48.038963981,7.545055911,military,auxiliary,14,350,minimum number of individuals,mni,279,"baudoux, j. (1996). les amphores du nord-est de la gaule (territoire franáais): contribution ‡ líhistoire de líèconomie provinciale sous líempire romain (documents díarchèologie franáaise 52). paris."
603,15,196,dressel 20,iberian peninsula - guadalquivir,olive oil,81,100,iberianpeninsula,guadalquivir,15.0,265.0,biesheim,argentovaria?,france,germania superior,108755.0,,,48.038963981,7.545055911,military,auxiliary,14,350,minimum number of individuals,mni,279,"baudoux, j. (1996). les amphores du nord-est de la gaule (territoire franáais): contribution ‡ líhistoire de líèconomie provinciale sous líempire romain (documents díarchèologie franáaise 52). paris."
604,15,199,dressel 28,iberian peninsula - guadalquivir,wine,87,1,iberianpeninsula,guadalquivir,15.0,200.0,biesheim,argentovaria?,france,germania superior,108755.0,,,48.038963981,7.545055911,military,auxiliary,14,350,minimum number of individuals,mni,279,"baudoux, j. (1996). les amphores du nord-est de la gaule (territoire franáais): contribution ‡ líhistoire de líèconomie provinciale sous líempire romain (documents díarchèologie franáaise 52). paris."
605,15,201,haltern 70,iberian peninsula - guadalquivir,defrutum or olives,127,6,iberianpeninsula,guadalquivir,-80.0,200.0,biesheim,argentovaria?,france,germania superior,108755.0,,,48.038963981,7.545055911,military,auxiliary,14,350,minimum number of individuals,mni,279,"baudoux, j. (1996). les amphores du nord-est de la gaule (territoire franáais): contribution ‡ líhistoire de líèconomie provinciale sous líempire romain (documents díarchèologie franáaise 52). paris."
606,15,209,dressel 14,iberian peninsula - lusitania,fish sauce,64,1,iberianpeninsula,lusitania,-50.0,200.0,biesheim,argentovaria?,france,germania superior,108755.0,,,48.038963981,7.545055911,military,auxiliary,14,350,minimum number of individuals,mni,279,"baudoux, j. (1996). les amphores du nord-est de la gaule (territoire franáais): contribution ‡ líhistoire de líèconomie provinciale sous líempire romain (documents díarchèologie franáaise 52). paris."
607,15,224,beltran iia/ pelichet 46,iberian peninsula - south,fish sauce,43,18,iberianpeninsula,south,10.0,150.0,biesheim,argentovaria?,france,germania superior,108755.0,,,48.038963981,7.545055911,military,auxiliary,14,350,minimum number of individuals,mni,279,"baudoux, j. (1996). les amphores du nord-est de la gaule (territoire franáais): contribution ‡ líhistoire de líèconomie provinciale sous líempire romain (documents díarchèologie franáaise 52). paris."
608,15,225,beltran iib,iberian peninsula - south,fish sauce,44,2,iberianpeninsula,south,15.0,150.0,biesheim,argentovaria?,france,germania superior,108755.0,,,48.038963981,7.545055911,military,auxiliary,14,350,minimum number of individuals,mni,279,"baudoux, j. (1996). les amphores du nord-est de la gaule (territoire franáais): contribution ‡ líhistoire de líèconomie provinciale sous líempire romain (documents díarchèologie franáaise 52). paris."
609,15,235,dressel 7,iberian peninsula - south,fish sauce,97,1,iberianpeninsula,south,-30.0,75.0,biesheim,argentovaria?,france,germania superior,108755.0,,,48.038963981,7.545055911,military,auxiliary,14,350,minimum number of individuals,mni,279,"baudoux, j. (1996). les amphores du nord-est de la gaule (territoire franáais): contribution ‡ líhistoire de líèconomie provinciale sous líempire romain (documents díarchèologie franáaise 52). paris."
610,15,236,dressel 7-11,iberian peninsula - south,fish sauce,"97, 98, 99, 62, or 63",11,iberianpeninsula,south,-30.0,75.0,biesheim,argentovaria?,france,germania superior,108755.0,,,48.038963981,7.545055911,military,auxiliary,14,350,minimum number of individuals,mni,279,"baudoux, j. (1996). les amphores du nord-est de la gaule (territoire franáais): contribution ‡ líhistoire de líèconomie provinciale sous líempire romain (documents díarchèologie franáaise 52). paris."
611,15,259,pascual 1,iberian peninsula - tarraconensis,wine,185,1,iberianpeninsula,tarraconensis,-50.0,100.0,biesheim,argentovaria?,france,germania superior,108755.0,,,48.038963981,7.545055911,military,auxiliary,14,350,minimum number of individuals,mni,279,"baudoux, j. (1996). les amphores du nord-est de la gaule (territoire franáais): contribution ‡ líhistoire de líèconomie provinciale sous líempire romain (documents díarchèologie franáaise 52). paris."
612,15,267,unknown,unknown,unknown,,2,unknown,,,,biesheim,argentovaria?,france,germania superior,108755.0,,,48.038963981,7.545055911,military,auxiliary,14,350,minimum number of individuals,mni,279,"baudoux, j. (1996). les amphores du nord-est de la gaule (territoire franáais): contribution ‡ líhistoire de líèconomie provinciale sous líempire romain (documents díarchèologie franáaise 52). paris."
613,50,15,pompeii 38,em - cnidos,wine,192,1,em,cnidos,-150.0,10.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
614,50,17,cretoise 1,em - crete,wine,56,1,em,crete,1.0,350.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
615,50,18,cretoise 2/3,em - crete,wine,57 or 58,1,em,crete,1.0,250.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
616,50,19,dressel 43,em - crete,wine,93,1,em,crete,1.0,250.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
617,50,23,dressel 2-5,em - kos,wine,74,45,em,kos,-100.0,200.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
618,50,26,camulodunum 189,em - levant,fruit,51,2,em,levant,-10.0,150.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
619,50,27,kingsholm 117,em - levant,fruit,51,2,em,levant,-10.0,150.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
620,50,28,kingsholm 117/camulodunum 189/carrot/schˆne-mau xv,em - levant,fruit,51,1,em,levant,-10.0,150.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
621,50,29,unknown,em - levant,unknown,,1,em,levant,1.0,100.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
622,50,31,camulodunum 184/rhodian,em - rhodes,wine,198,64,em,rhodes,-25.0,150.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
623,50,32,dressel 2-5,em - rhodes,wine,,1,em,rhodes,1.0,100.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
624,50,34,unknown,em - unknown,unknown,,7,em,unknown,,,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
625,50,37,augst 33/34,gaul,fish sauce,32 or 34,1,gaul,,50.0,200.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
626,50,40,dressel 1b,gaul,wine,,2,gaul,,-30.0,14.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
627,50,41,dressel 2-4,gaul,wine,,24,gaul,,-30.0,200.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
628,50,44,dressel 7-11,gaul,fish sauce,,1,gaul,,1.0,100.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
629,50,45,gauloise 1,gaul,wine,105,1,gaul,,1.0,300.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
630,50,46,gauloise 2,gaul,wine,114,1,gaul,,-40.0,14.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
631,50,48,gauloise 2-3,gaul,wine,114 or 115,1,gaul,,-40.0,100.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
632,50,49,gauloise 3,gaul,wine,115,1,gaul,,1.0,100.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
633,50,50,gauloise 3-4,gaul,wine,115 or 116,1,gaul,,1.0,300.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
634,50,52,gauloise 4/ pelichet 47,gaul,wine,116,34,gaul,,50.0,300.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
635,50,53,gauloise 5,gaul,wine,119,1,gaul,,50.0,200.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
636,50,54,gauloise 6,gaul,unknown,120,1,gaul,,1.0,100.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
637,50,55,gauloise 8,gaul,wine,122,1,gaul,,-25.0,1.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
638,50,56,ha 70 sim,gaul,defrutum/olives,128,6,gaul,,20.0,150.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
639,50,57,london 555/augst 21/haltern 70 sim,gaul,defrutum/olives,128,1,gaul,,20.0,150.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
640,50,60,pascual 1 sim,gaul,wine,186,1,gaul,,-30.0,50.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
641,50,66,gauloise 2,gaul - burgundy,wine,114,1,gaul,burgundy,-40.0,14.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
642,50,68,lyon 5/ dressel 16,gaul - frejus,fish sauce,66,1,gaul,frejus,1.0,150.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
643,50,69,anfore saumure,gaul - lyon,fish sauce,23,1,gaul,lyon,1.0,100.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
644,50,71,dressel 7,gaul - lyon,fish sauce,,1,gaul,lyon,1.0,100.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
645,50,72,dressel 9 sim,gaul - lyon,fish sauce,100,3,gaul,lyon,1.0,100.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
646,50,73,gauloise 2,gaul - lyon,wine,114,1,gaul,lyon,-40.0,14.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
647,50,75,lyon 1-2/dressel 1,gaul - lyon,wine,,1,gaul,lyon,-25.0,15.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
648,50,76,lyon 1/dressel 1b,gaul - lyon,wine,,1,gaul,lyon,-25.0,15.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
649,50,77,lyon 2/dressel 2-4,gaul - lyon,wine,,11,gaul,lyon,14.0,50.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
650,50,78,lyon 3,gaul - lyon,fish sauce,,29,gaul,lyon,50.0,150.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
651,50,79,lyon 3a,gaul - lyon,fish sauce,,6,gaul,lyon,50.0,150.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
652,50,80,lyon 3b,gaul - lyon,fish sauce,,6,gaul,lyon,50.0,150.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
653,50,81,lyon 4/augst 17,gaul - lyon,fish sauce or defrutum,31,1,gaul,lyon,1.0,200.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
654,50,82,lyon 5/dressel 16,gaul - lyon,wine,66,1,gaul,lyon,1.0,150.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
655,50,83,lyon 7a/haltern 70 sim,gaul - lyon,olives,128,5,gaul,lyon,20.0,150.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
656,50,84,pascual 1,gaul - lyon,wine,186,1,gaul,lyon,-30.0,50.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
657,50,85,unknown,gaul - lyon,unknown,,28,gaul,lyon,,,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
658,50,86,dressel 16,gaul - marseille,fish sauce,66,1,gaul,marseille,1.0,150.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
659,50,87,dressel 2-4,gaul - marseille,wine,,2,gaul,marseille,-25.0,50.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
660,50,89,gauloise 2,gaul - marseille,wine,114,1,gaul,marseille,-40.0,14.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
661,50,90,gauloise 2-3,gaul - marseille,wine,114 or 115,1,gaul,marseille,-40.0,100.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
662,50,91,gauloise 2/8,gaul - marseille,wine,114 or 122,1,gaul,marseille,-40.0,14.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
663,50,92,gauloise 3,gaul - marseille,wine,115,1,gaul,marseille,1.0,100.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
664,50,93,gauloise 4,gaul - marseille,wine,116,1,gaul,marseille,50.0,300.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
665,50,95,unknown,gaul - unknown,unknown,,27,gaul,unknown,,,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
666,50,98,camulodunum 162,germania - local,unknown,,3,germania,local,-20.0,50.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
667,50,99,camulodunum 165,germania - local,unknown,,1,germania,local,14.0,50.0,nijmegen kops plateau,batavodurum,netherlands,germania inferior,98921.0,,,51.842865788,5.854620562,military,legion,-12,69,minimum number of individuals,mni,949,"carreras monfort, c. and berg, j. van den (eds.) (2017). amphorae from the kops plateau (nijmegen): trade and supply to the lower-rhineland from the augustan period to ad 69/70 (archaeopress roman archaeology 20). oxford."
